"","date","time_rel_sunrise","ID","UST","does_it_match","Lat","Lon"
"2750","20220511",-603.450072975,"KLgK","1",1,17.980209,-67.164948
"2751","20220511",-590.886704307002,"KLgK","55",0,17.980209,-67.164948
"2752","20220511",-577.692006992002,"KLgK","15",0,17.980209,-67.164948
"2753","20220511",-557.074945815002,"KLgK","1",1,17.980209,-67.164948
"2754","20220511",-536.969960425002,"KLgK","10",0,17.980209,-67.164948
"2755","20220512",-1573.931226681,"KLgK","1",0,17.980111,-67.165009
"2756","20220512",-1533.819538128,"KLgK","9",1,17.980111,-67.165009
"2757","20220512",-1509.168950909,"KLgK","15",0,17.980111,-67.165009
"2758","20220512",-1488.654622937,"KLgK","14",0,17.980111,-67.165009
"2759","20220512",-1475.730477756,"KLgK","13",0,17.980111,-67.165009
"2760","20220512",-1461.439544631,"KLgK","1",0,17.980111,-67.165009
"2761","20220512",-1444.331779502,"KLgK","10",0,17.980111,-67.165009
"2762","20220512",-1428.535298238,"KLgK","15",0,17.980111,-67.165009
"2763","20220512",-1414.877091205,"KLgK","1",0,17.980111,-67.165009
"2764","20220512",-1401.750057481,"KLgK","9",0,17.980111,-67.165009
"2765","20220512",-1390.172205276,"KLgK","9",1,17.980111,-67.165009
"2766","20220512",-1380.166656959,"KLgK","1",0,17.980111,-67.165009
"2767","20220512",-1365.447872511,"KLgK","15",0,17.980111,-67.165009
"2768","20220512",-1351.649538087,"KLgK","14",0,17.980111,-67.165009
"2769","20220512",-1342.666182507,"KLgK","8",0,17.980111,-67.165009
"2770","20220512",-1332.378481074,"KLgK","57",0,17.980111,-67.165009
"2771","20220512",-1325.362827122,"KLgK","14",0,17.980111,-67.165009
"2772","20220512",-1317.213358707,"KLgK","13",0,17.980111,-67.165009
"2773","20220512",-1310.254534814,"KLgK","10",0,17.980111,-67.165009
"2774","20220512",-1301.978856241,"KLgK","4",0,17.980111,-67.165009
"2775","20220512",-1295.644453236,"KLgK","5",0,17.980111,-67.165009
"2776","20220512",-1288.777190665,"KLgK","14",0,17.980111,-67.165009
"2777","20220512",-1278.551931321,"KLgK","55",0,17.980111,-67.165009
"2778","20220512",-1269.366006262,"KLgK","1",0,17.980111,-67.165009
"2779","20220512",-1261.01400958,"KLgK","15",0,17.980111,-67.165009
"2780","20220512",-1254.546675511,"KLgK","9",0,17.980111,-67.165009
"2781","20220512",-1244.00337659,"KLgK","13",0,17.980111,-67.165009
"2782","20220512",-1236.815606531,"KLgK","1",0,17.980111,-67.165009
"2783","20220512",-1227.152325986,"KLgK","15",0,17.980111,-67.165009
"2784","20220512",-1217.48904544,"KLgK","10",0,17.980111,-67.165009
"2785","20220512",-1207.886839789,"KLgK","55",0,17.980111,-67.165009
"2786","20220512",-1200.617172646,"KLgK","4",0,17.980111,-67.165009
"2787","20220512",-1192.334463475,"KLgK","5",0,17.980111,-67.165009
"2788","20220512",-1185.445112269,"KLgK","11",0,17.980111,-67.165009
"2789","20220512",-1176.59420684,"KLgK","57",0,17.980111,-67.165009
"2790","20220512",-1168.136144854,"KLgK","56",0,17.980111,-67.165009
"2791","20220512",-1161.733728945,"KLgK","10",0,17.980111,-67.165009
"2792","20220512",-1154.911683284,"KLgK","13",1,17.980111,-67.165009
"2793","20220512",-1148.400241181,"KLgK","5",0,17.980111,-67.165009
"2794","20220512",-1140.470095908,"KLgK","14",0,17.980111,-67.165009
"2795","20220512",-1132.541317828,"KLgK","10",0,17.980111,-67.165009
"2796","20220512",-1121.108844767,"KLgK","4",0,17.980209,-67.164948
"2797","20220512",-1114.781379772,"KLgK","5",0,17.980209,-67.164948
"2798","20220512",-1109.246215095,"KLgK","55",0,17.980209,-67.164948
"2799","20220512",-1102.974254178,"KLgK","1",0,17.980209,-67.164948
"2800","20220512",-1096.501090976,"KLgK","9",0,17.980209,-67.164948
"2801","20220512",-1091.285074753,"KLgK","15",0,17.980209,-67.164948
"2802","20220512",-1084.159738623,"KLgK","13",0,17.980209,-67.164948
"2803","20220512",-1078.669966309,"KLgK","1",1,17.980209,-67.164948
"2804","20220512",-1072.720327552,"KLgK","55",0,17.980209,-67.164948
"2805","20220512",-1064.673603305,"KLgK","10",0,17.980209,-67.164948
"2806","20220512",-1058.894241089,"KLgK","13",0,17.980209,-67.164948
"2807","20220512",-1053.012175919,"KLgK","5",0,17.980209,-67.164948
"2808","20220512",-1046.795719081,"KLgK","4",0,17.980209,-67.164948
"2809","20220512",-1040.44880725,"KLgK","12",0,17.980209,-67.164948
"2810","20220512",-1035.758712583,"KLgK","55",0,17.980209,-67.164948
"2811","20220512",-1029.643295357,"KLgK","1",0,17.980209,-67.164948
"2812","20220512",-1021.849370001,"KLgK","14",0,17.980209,-67.164948
"2813","20220512",-1015.514966996,"KLgK","10",0,17.980209,-67.164948
"2814","20220512",-1008.751774573,"KLgK","1",0,17.980209,-67.164948
"2815","20220512",-1002.250859331,"KLgK","55",0,17.980209,-67.164948
"2816","20220512",-995.258712583,"KLgK","15",0,17.980209,-67.164948
"2817","20220512",-988.223570581002,"KLgK","9",0,17.980209,-67.164948
"2818","20220512",-981.737898553001,"KLgK","10",0,17.980209,-67.164948
"2819","20220512",-973.788306443999,"KLgK","8",0,17.980209,-67.164948
"2820","20220512",-963.818386269999,"KLgK","1",0,17.980209,-67.164948
"2821","20220512",-956.687479324999,"KLgK","15",0,17.980209,-67.164948
"2822","20220512",-949.083420515002,"KLgK","13",0,17.980209,-67.164948
"2823","20220512",-942.119025806001,"KLgK","55",0,17.980209,-67.164948
"2824","20220512",-936.714316122001,"KLgK","1",0,17.980209,-67.164948
"2825","20220512",-929.007554358002,"KLgK","11",0,17.980209,-67.164948
"2826","20220512",-921.542255745,"KLgK","4",0,17.980209,-67.164948
"2827","20220512",-911.663896894002,"KLgK","10",0,17.980209,-67.164948
"2828","20220512",-902.992751759,"KLgK","5",0,17.980209,-67.164948
"2829","20220512",-894.625511864,"KLgK","10",0,17.980209,-67.164948
"2830","20220512",-888.146777845002,"KLgK","55",0,17.980209,-67.164948
"2831","20220512",-880.674543729001,"KLgK","8",0,17.980209,-67.164948
"2832","20220512",-873.847542023999,"KLgK","1",1,17.980209,-67.164948
"2833","20220512",-864.836434405002,"KLgK","55",0,17.980209,-67.164948
"2834","20220512",-859.438662732002,"KLgK","9",0,17.980209,-67.164948
"2835","20220512",-853.660667710003,"KLgK","1",0,17.980209,-67.164948
"2836","20220512",-846.889170083003,"KLgK","15",0,17.980209,-67.164948
"2837","20220512",-840.174543729001,"KLgK","13",0,17.980209,-67.164948
"2838","20220512",-832.674555067002,"KLgK","9",0,17.980209,-67.164948
"2839","20220512",-825.904424634002,"KLgK","1",0,17.980209,-67.164948
"2840","20220512",-818.086654712002,"KLgK","10",0,17.980209,-67.164948
"2841","20220512",-810.145088089001,"KLgK","55",0,17.980209,-67.164948
"2842","20220512",-803.649344043999,"KLgK","1",1,17.980209,-67.164948
"2843","20220512",-796.718951528001,"KLgK","15",0,17.980209,-67.164948
"2844","20220512",-790.642622080999,"KLgK","13",0,17.980209,-67.164948
"2845","20220512",-781.394254934003,"KLgK","9",1,17.980209,-67.164948
"2846","20220512",-775.678702000001,"KLgK","1",0,17.980209,-67.164948
"2847","20220512",-767.873440904001,"KLgK","55",0,17.980209,-67.164948
"2848","20220512",-760.784162018001,"KLgK","10",0,17.980209,-67.164948
"2849","20220512",-753.095945977002,"KLgK","15",0,17.980209,-67.164948
"2850","20220512",-746.257336557999,"KLgK","57",0,17.980209,-67.164948
"2851","20220512",-738.847542023999,"KLgK","4",0,17.980209,-67.164948
"2852","20220512",-730.995082052999,"KLgK","10",0,17.980209,-67.164948
"2853","20220512",-722.565400069001,"KLgK","13",1,17.980209,-67.164948
"2854","20220512",-714.37854414,"KLgK","11",0,17.980209,-67.164948
"2855","20220512",-704.984486474001,"KLgK","8",0,17.980209,-67.164948
"2856","20220512",-696.105201041999,"KLgK","9",1,17.980209,-67.164948
"2857","20220512",-688.813352675999,"KLgK","1",1,17.980209,-67.164948
"2858","20220512",-681.904462046001,"KLgK","55",0,17.980209,-67.164948
"2859","20220512",-673.766176477002,"KLgK","13",0,17.980209,-67.164948
"2860","20220512",-663.991887773002,"KLgK","10",0,17.980209,-67.164948
"2861","20220512",-653.725000369999,"KLgK","15",0,17.980209,-67.164948
"2862","20220512",-647.427310209001,"KLgK","1",0,17.980209,-67.164948
"2863","20220512",-637.248594138,"KLgK","9",0,17.980209,-67.164948
"2864","20220512",-630.048307093999,"KLgK","55",0,17.980209,-67.164948
"2865","20220512",-622.707892659,"KLgK","13",0,17.980209,-67.164948
"2866","20220512",-612.165410780002,"KLgK","1",0,17.980209,-67.164948
"2867","20220512",-603.831622870999,"KLgK","55",0,17.980209,-67.164948
"2868","20220512",-596.450259714002,"KLgK","9",0,17.980209,-67.164948
"2869","20220512",-589.957649676002,"KLgK","1",0,17.980209,-67.164948
"2870","20220512",-582.291148777,"KLgK","15",0,17.980209,-67.164948
"2871","20220512",-574.209734480002,"KLgK","57",0,17.980209,-67.164948
"2872","20220512",-565.849432595001,"KLgK","10",0,17.980209,-67.164948
"2873","20220512",-555.797623497001,"KLgK","13",0,17.980209,-67.164948
"2874","20220512",-547.001594183999,"KLgK","1",1,17.980209,-67.164948
"2875","20220512",-538.433152002999,"KLgK","55",0,17.980209,-67.164948
"2876","20220512",-529.762006868001,"KLgK","9",1,17.980209,-67.164948
"2877","20220512",-521.228264018002,"KLgK","1",0,17.980209,-67.164948
"2878","20220512",-512.23797043,"KLgK","13",0,17.980209,-67.164948
"2879","20220512",-502.549011633,"KLgK","55",0,17.980209,-67.164948
"2880","20220512",-494.956755054001,"KLgK","1",0,17.980209,-67.164948
"2881","20220512",-483.113565064999,"KLgK","8",0,17.980209,-67.164948
"2882","20220512",-472.985437858002,"KLgK","10",0,17.980209,-67.164948
"2883","20220512",-463.571925668002,"KLgK","15",0,17.980209,-67.164948
"2884","20220512",-453.643633553002,"KLgK","13",0,17.980209,-67.164948
"2885","20220512",-442.736143955,"KLgK","1",1,17.980209,-67.164948
"2886","20220512",-433.167935387002,"KLgK","9",0,17.980209,-67.164948
"2887","20220512",-422.544636918003,"KLgK","10",0,17.980209,-67.164948
"2888","20220512",-412.637158833,"KLgK","13",0,17.980209,-67.164948
"2889","20220512",-402.062495285001,"KLgK","55",0,17.980209,-67.164948
"2890","20220512",-393.622808185999,"KLgK","15",0,17.980209,-67.164948
"2891","20220512",-382.655181786002,"KLgK","13",0,17.980209,-67.164948
"2892","20220512",-372.643633553002,"KLgK","1",1,17.980209,-67.164948
"2893","20220512",-363.105237185002,"KLgK","55",0,17.980209,-67.164948
"2894","20220512",-348.543721676,"KLgK","15",0,17.980209,-67.164948
"2895","20220512",-336.566914810002,"KLgK","1",1,17.980209,-67.164948
"2896","20220512",-325.477573269,"KLgK","13",0,17.980209,-67.164948
"2897","20220512",-314.489132839,"KLgK","55",0,17.980209,-67.164948
"2898","20220512",-301.301343283001,"KLgK","9",0,17.980209,-67.164948
"2899","20220512",-289.499788506,"KLgK","10",0,17.980209,-67.164948
"2900","20220512",-272.677848975,"KLgK","1",0,17.980209,-67.164948
"2901","20220512",-258.417887096002,"KLgK","1",0,17.980209,-67.164948
"2902","20220512",-246.094129567002,"KLgK","10",0,17.980209,-67.164948
"2903","20220512",-230.679238844001,"KLgK","13",0,17.980209,-67.164948
"2904","20220512",-220.287467263002,"KLgK","55",0,17.980209,-67.164948
"2905","20220512",-205.467157207,"KLgK","9",0,17.980209,-67.164948
"2906","20220519",-2609.898289284,"KLgK",NA,0,17.980209,-67.164948
"2907","20220519",-2338.551884134,"KLgK",NA,0,17.980209,-67.164948
"2908","20220519",-2273.86084889,"KLgK",NA,0,17.980209,-67.164948
"2909","20220519",-2260.444316095,"KLgK",NA,0,17.980209,-67.164948
"2910","20220519",-2244.043013517,"KLgK",NA,0,17.980209,-67.164948
"2911","20220519",-2231.292706986,"KLgK",NA,0,17.980209,-67.164948
"2912","20220519",-2209.712440814,"KLgK",NA,0,17.980209,-67.164948
"2913","20220519",-2186.948161583,"KLgK",NA,0,17.980209,-67.164948
"2914","20220519",-2171.562578057,"KLgK",NA,0,17.980209,-67.164948
"2915","20220519",-2150.58157674,"KLgK",NA,0,17.980257,-67.164792
"2916","20220519",-2122.788612429,"KLgK",NA,0,17.980257,-67.164792
"2917","20220519",-2107.345276318,"KLgK",NA,0,17.980111,-67.165009
"2918","20220519",-2078.263532229,"KLgK",NA,0,17.980111,-67.165009
"2919","20220519",-2063.424806178,"KLgK",NA,0,17.980111,-67.165009
"2920","20220519",-2056.43059125,"KLgK",NA,0,17.980111,-67.165009
"2921","20220519",-2042.097370128,"KLgK",NA,0,17.980111,-67.165009
"2922","20220519",-2033.69682569,"KLgK",NA,0,17.980111,-67.165009
"2923","20220519",-2025.145505085,"KLgK",NA,0,17.980111,-67.165009
"2924","20220519",-2019.146770509,"KLgK","10",1,17.980111,-67.165009
"2925","20220519",-1998.113117223,"KLgK","13",0,17.980111,-67.165009
"2926","20220519",-1976.323840598,"KLgK","10",1,17.980111,-67.165009
"2927","20220519",-1958.266496359,"KLgK","15",1,17.980111,-67.165009
"2928","20220519",-1944.227002978,"KLgK","55",0,17.980111,-67.165009
"2929","20220519",-1931.685879795,"KLgK","1",0,17.980111,-67.165009
"2930","20220519",-1913.197184259,"KLgK","12",0,17.980111,-67.165009
"2931","20220519",-1902.144279945,"KLgK","13",1,17.980111,-67.165009
"2932","20220519",-1893.210055828,"KLgK","15",0,17.980111,-67.165009
"2933","20220519",-1882.851106249,"KLgK","57",0,17.980111,-67.165009
"2934","20220519",-1866.529927661,"KLgK","4",0,17.980111,-67.165009
"2935","20220519",-1857.386383937,"KLgK","10",1,17.980111,-67.165009
"2936","20220519",-1848.130537745,"KLgK","12",0,17.980111,-67.165009
"2937","20220519",-1840.00805698,"KLgK","4",0,17.980111,-67.165009
"2938","20220519",-1832.595207037,"KLgK","56",0,17.980111,-67.165009
"2939","20220519",-1824.380831328,"KLgK","6",1,17.980111,-67.165009
"2940","20220519",-1818.519976185,"KLgK","5",0,17.980111,-67.165009
"2941","20220519",-1811.272813032,"KLgK","9",1,17.980111,-67.165009
"2942","20220519",-1805.144173723,"KLgK","1",0,17.980111,-67.165009
"2943","20220519",-1799.028059994,"KLgK","15",0,17.980111,-67.165009
"2944","20220519",-1789.894740115,"KLgK","13",0,17.980111,-67.165009
"2945","20220519",-1782.583996459,"KLgK","10",1,17.980111,-67.165009
"2946","20220519",-1776.935014429,"KLgK","55",0,17.980111,-67.165009
"2947","20220519",-1770.08262967,"KLgK","1",0,17.980111,-67.165009
"2948","20220519",-1763.454556618,"KLgK","15",0,17.980111,-67.165009
"2949","20220519",-1756.827544661,"KLgK","9",0,17.980111,-67.165009
"2950","20220519",-1750.155326312,"KLgK","4",1,17.980111,-67.165009
"2951","20220519",-1743.273458268,"KLgK","5",0,17.980111,-67.165009
"2952","20220519",-1736.63659992,"KLgK","57",0,17.980111,-67.165009
"2953","20220519",-1729.684611098,"KLgK","11",1,17.980111,-67.165009
"2954","20220519",-1723.756049817,"KLgK","57",0,17.980111,-67.165009
"2955","20220519",-1714.837220853,"KLgK","4",0,17.980111,-67.165009
"2956","20220519",-1707.844303279,"KLgK","12",0,17.980111,-67.165009
"2957","20220519",-1701.589139312,"KLgK","5",0,17.980111,-67.165009
"2958","20220519",-1695.333184185,"KLgK","56",0,17.980111,-67.165009
"2959","20220519",-1688.969004888,"KLgK","10",0,17.980111,-67.165009
"2960","20220519",-1681.637875998,"KLgK","13",0,17.980111,-67.165009
"2961","20220519",-1673.484830868,"KLgK","4",1,17.980111,-67.165009
"2962","20220519",-1666.965428504,"KLgK","55",0,17.980111,-67.165009
"2963","20220519",-1661.563487678,"KLgK","13",0,17.980111,-67.165009
"2964","20220519",-1653.851319371,"KLgK","1",1,17.980111,-67.165009
"2965","20220519",-1646.912062462,"KLgK","15",0,17.980111,-67.165009
"2966","20220519",-1639.029549717,"KLgK","1",0,17.980111,-67.165009
"2967","20220519",-1632.132385514,"KLgK","9",1,17.980111,-67.165009
"2968","20220519",-1625.301553695,"KLgK","10",0,17.980111,-67.165009
"2969","20220519",-1617.858134815,"KLgK","56",0,17.980111,-67.165009
"2970","20220519",-1605.146004558,"KLgK","55",0,17.980209,-67.164948
"2971","20220519",-1600.160720985,"KLgK","13",1,17.980209,-67.164948
"2972","20220519",-1593.641913292,"KLgK","1",0,17.980209,-67.164948
"2973","20220519",-1587.637576019,"KLgK","15",0,17.980209,-67.164948
"2974","20220519",-1581.909500549,"KLgK","9",0,17.980209,-67.164948
"2975","20220519",-1576.570820514,"KLgK","1",0,17.980209,-67.164948
"2976","20220519",-1569.309729825,"KLgK","4",0,17.980209,-67.164948
"2977","20220519",-1563.377453358,"KLgK","5",0,17.980209,-67.164948
"2978","20220519",-1557.79233753,"KLgK","57",0,17.980209,-67.164948
"2979","20220519",-1550.532706771,"KLgK","12",1,17.980209,-67.164948
"2980","20220519",-1545.182432271,"KLgK","56",0,17.980209,-67.164948
"2981","20220519",-1540.129693135,"KLgK","4",0,17.980209,-67.164948
"2982","20220519",-1534.237508948,"KLgK","12",0,17.980209,-67.164948
"2983","20220519",-1528.330033733,"KLgK","57",0,17.980209,-67.164948
"2984","20220519",-1522.56948248,"KLgK","10",1,17.980209,-67.164948
"2985","20220519",-1515.294534981,"KLgK","13",0,17.980209,-67.164948
"2986","20220519",-1508.004019831,"KLgK","10",1,17.980209,-67.164948
"2987","20220519",-1501.218624714,"KLgK","1",1,17.980209,-67.164948
"2988","20220519",-1493.772562336,"KLgK","5",0,17.980209,-67.164948
"2989","20220519",-1487.595239398,"KLgK","5",0,17.980209,-67.164948
"2990","20220519",-1481.810989508,"KLgK","56",0,17.980209,-67.164948
"2991","20220519",-1475.786823336,"KLgK","4",0,17.980209,-67.164948
"2992","20220519",-1468.847208324,"KLgK","11",1,17.980209,-67.164948
"2993","20220519",-1460.904617686,"KLgK","57",0,17.980209,-67.164948
"2994","20220519",-1454.73178402,"KLgK","4",0,17.980209,-67.164948
"2995","20220519",-1448.616762365,"KLgK","5",0,17.980209,-67.164948
"2996","20220519",-1442.347540015,"KLgK","8",0,17.980209,-67.164948
"2997","20220519",-1434.842858533,"KLgK","14",0,17.980209,-67.164948
"2998","20220519",-1429.671252649,"KLgK","10",0,17.980209,-67.164948
"2999","20220519",-1423.427549292,"KLgK","55",0,17.980209,-67.164948
"3000","20220519",-1418.996205575,"KLgK","4",0,17.980209,-67.164948
"3001","20220519",-1410.756371611,"KLgK","56",0,17.980209,-67.164948
"3002","20220519",-1402.683129864,"KLgK","1",0,17.980209,-67.164948
"3003","20220519",-1396.063519157,"KLgK","5",0,17.980209,-67.164948
"3004","20220519",-1390.427327052,"KLgK",NA,0,17.980209,-67.164948
"3005","20220519",-1378.072575947,"KLgK",NA,0,17.980111,-67.165009
"3006","20220519",-1345.547128894,"KLgK",NA,0,17.980111,-67.165009
"3007","20220519",-1338.343597659,"KLgK",NA,0,17.980111,-67.165009
"3008","20220519",-1335.321280933,"KLgK",NA,0,17.980111,-67.165009
"3009","20220519",-1329.496218559,"KLgK","4",1,17.980111,-67.165009
"3010","20220519",-1322.04255368,"KLgK","8",0,17.980111,-67.165009
"3011","20220519",-1315.926493448,"KLgK","12",0,17.980111,-67.165009
"3012","20220519",-1310.525112174,"KLgK","4",0,17.980111,-67.165009
"3013","20220519",-1303.398187952,"KLgK","10",0,17.980111,-67.165009
"3014","20220519",-1290.998220549,"KLgK","1",0,17.980209,-67.164948
"3015","20220519",-1284.273987314,"KLgK","8",1,17.980209,-67.164948
"3016","20220519",-1276.29450102,"KLgK","10",1,17.980209,-67.164948
"3017","20220519",-1269.77253476,"KLgK","1",0,17.980209,-67.164948
"3018","20220519",-1262.18107693,"KLgK","55",0,17.980209,-67.164948
"3019","20220519",-1252.236097626,"KLgK","14",0,17.980209,-67.164948
"3020","20220519",-1244.200472685,"KLgK","57",0,17.980209,-67.164948
"3021","20220519",-1235.265269965,"KLgK","4",1,17.980209,-67.164948
"3022","20220519",-1228.226232791,"KLgK","4",1,17.980209,-67.164948
"3023","20220519",-1152.580187683,"KLgK","10",1,17.980111,-67.165009
"3024","20220519",-1143.923588746,"KLgK","4",0,17.980111,-67.165009
"3025","20220519",-1134.274712525,"KLgK","55",0,17.980111,-67.165009
"3026","20220519",-1123.150426219,"KLgK","8",0,17.980111,-67.165009
"3027","20220519",-1110.749833416,"KLgK","8",1,17.980111,-67.165009
"3028","20220519",-1099.066525635,"KLgK","14",0,17.980111,-67.165009
"3029","20220519",-1086.972223272,"KLgK","8",0,17.980111,-67.165009
"3030","20220519",-1020.70126629,"KLgK","4",1,17.980111,-67.165009
"3031","20220519",-1014.978308427,"KLgK","8",0,17.980111,-67.165009
"3032","20220519",-1004.614688171,"KLgK","10",1,17.980111,-67.165009
"3033","20220519",-966.044691632,"KLgK","55",0,17.980111,-67.165009
"3034","20220519",-959.801006217,"KLgK","10",0,17.980111,-67.165009
"3035","20220519",-950.198081494,"KLgK","9",0,17.980111,-67.165009
"3036","20220519",-941.182716129999,"KLgK","1",0,17.980111,-67.165009
"3037","20220519",-930.593967482,"KLgK","15",0,17.980111,-67.165009
"3038","20220519",-922.170339949,"KLgK","8",1,17.980111,-67.165009
"3039","20220519",-908.217731068999,"KLgK","55",0,17.980111,-67.165009
"3040","20220519",-885.948739137002,"KLgK","8",0,17.980111,-67.165009
"3041","20220519",-877.101383330999,"KLgK","10",0,17.980111,-67.165009
"3042","20220519",-862.967808066001,"KLgK","8",0,17.980111,-67.165009
"3043","20220519",-854.903841423002,"KLgK","1",0,17.980111,-67.165009
"3044","20220519",-844.795483329999,"KLgK","4",0,17.980111,-67.165009
"3045","20220519",-817.860303778001,"KLgK",NA,0,17.980111,-67.165009
"3046","20220519",-703.135655761002,"KLgK",NA,0,17.980257,-67.164792
"3047","20220519",-696.442693597,"KLgK",NA,0,17.980257,-67.164792
"3048","20220519",-689.642524252002,"KLgK",NA,0,17.980257,-67.164792
"3049","20220519",-680.095714293002,"KLgK",NA,0,17.980257,-67.164792
"3050","20220519",-670.523403005001,"KLgK",NA,0,17.980257,-67.164792
"3051","20220519",-617.531018767,"KLgK",NA,0,17.980209,-67.164948
"3052","20220519",-610.256031429999,"KLgK",NA,0,17.980209,-67.164948
"3053","20220519",-600.132364788002,"KLgK",NA,0,17.980209,-67.164948
"3054","20220519",-581.77391073,"KLgK",NA,0,17.980209,-67.164948
"3055","20220519",-571.844240883001,"KLgK",NA,0,17.980209,-67.164948
"3056","20220519",-560.479991955999,"KLgK",NA,0,17.980209,-67.164948
"3057","20220519",-544.255527322002,"KLgK",NA,0,17.980209,-67.164948
"3058","20220519",-532.574697106,"KLgK",NA,0,17.980257,-67.164792
"3059","20220519",-488.17460866,"KLgK",NA,0,17.980008,-67.16486
"3060","20220520",-1991.372157819,"KLgK","13",1,17.980111,-67.165009
"3061","20220520",-1975.099292432,"KLgK","8",0,17.980111,-67.165009
"3062","20220520",-1949.285625018,"KLgK","10",0,17.980111,-67.165009
"3063","20220520",-1928.832302715,"KLgK","4",1,17.980111,-67.165009
"3064","20220520",-1912.391000334,"KLgK","13",0,17.980111,-67.165009
"3065","20220520",-1899.852729113,"KLgK","57",0,17.980111,-67.165009
"3066","20220520",-1887.615064223,"KLgK","10",0,17.980111,-67.165009
"3067","20220520",-1877.137129113,"KLgK","4",1,17.980111,-67.165009
"3068","20220520",-1868.598529113,"KLgK","11",1,17.980111,-67.165009
"3069","20220520",-1863.407629113,"KLgK","5",0,17.980111,-67.165009
"3070","20220520",-1854.392319321,"KLgK","4",0,17.980111,-67.165009
"3071","20220520",-1835.412752582,"KLgK","12",1,17.980111,-67.165009
"3072","20220520",-1825.801229113,"KLgK","10",1,17.980111,-67.165009
"3073","20220520",-1813.849076774,"KLgK","4",0,17.980111,-67.165009
"3074","20220520",-1801.705538663,"KLgK","6",1,17.980111,-67.165009
"3075","20220520",-1792.337429113,"KLgK","13",0,17.980111,-67.165009
"3076","20220520",-1784.593615884,"KLgK","57",0,17.980111,-67.165009
"3077","20220520",-1777.445724512,"KLgK","1",0,17.980111,-67.165009
"3078","20220520",-1768.344006587,"KLgK","4",0,17.980111,-67.165009
"3079","20220520",-1755.028060099,"KLgK","4",1,17.980111,-67.165009
"3080","20220520",-1746.781123507,"KLgK","11",1,17.980111,-67.165009
"3081","20220520",-1736.844533645,"KLgK","10",0,17.980111,-67.165009
"3082","20220520",-1729.001829113,"KLgK","8",0,17.980111,-67.165009
"3083","20220520",-1722.206263628,"KLgK","13",0,17.980111,-67.165009
"3084","20220520",-1712.339563365,"KLgK","14",0,17.980111,-67.165009
"3085","20220520",-1706.683169182,"KLgK","5",0,17.980111,-67.165009
"3086","20220520",-1698.987214059,"KLgK","8",1,17.980111,-67.165009
"3087","20220520",-1689.990499152,"KLgK","14",0,17.980111,-67.165009
"3088","20220520",-1678.846718872,"KLgK","1",1,17.980111,-67.165009
"3089","20220520",-1670.805107218,"KLgK","10",0,17.980111,-67.165009
"3090","20220520",-1661.634216396,"KLgK","4",0,17.980111,-67.165009
"3091","20220520",-1655.169751106,"KLgK","55",0,17.980111,-67.165009
"3092","20220520",-1650.22158345,"KLgK","13",1,17.980111,-67.165009
"3093","20220520",-1640.44989312,"KLgK","5",0,17.980111,-67.165009
"3094","20220520",-1634.612970565,"KLgK","11",0,17.980111,-67.165009
"3095","20220520",-1627.301541782,"KLgK","4",0,17.980111,-67.165009
"3096","20220520",-1620.110712853,"KLgK","57",0,17.980111,-67.165009
"3097","20220520",-1554.044479387,"KLgK","8",1,17.980111,-67.165009
"3098","20220520",-1548.65407064,"KLgK","10",0,17.980111,-67.165009
"3099","20220520",-1543.673436866,"KLgK","11",0,17.980111,-67.165009
"3100","20220520",-1538.625095646,"KLgK","5",0,17.980111,-67.165009
"3101","20220520",-1532.666160991,"KLgK","56",0,17.980111,-67.165009
"3102","20220520",-1527.527355541,"KLgK","6",1,17.980111,-67.165009
"3103","20220520",-1522.19652004,"KLgK","4",0,17.980111,-67.165009
"3104","20220520",-1517.015617276,"KLgK","5",0,17.980111,-67.165009
"3105","20220520",-1511.882132772,"KLgK","11",0,17.980111,-67.165009
"3106","20220520",-1505.586949437,"KLgK","57",0,17.980111,-67.165009
"3107","20220520",-1499.658415726,"KLgK","4",0,17.980111,-67.165009
"3108","20220520",-1493.228183318,"KLgK","13",0,17.980111,-67.165009
"3109","20220520",-1486.450258808,"KLgK","5",1,17.980111,-67.165009
"3110","20220520",-1480.281306103,"KLgK","8",0,17.980111,-67.165009
"3111","20220520",-1472.56883123,"KLgK","10",0,17.980111,-67.165009
"3112","20220520",-1466.277879046,"KLgK","56",0,17.980111,-67.165009
"3113","20220520",-1459.326161652,"KLgK","13",1,17.980111,-67.165009
"3114","20220520",-1452.929377224,"KLgK","4",0,17.980111,-67.165009
"3115","20220520",-1444.775171624,"KLgK","13",1,17.980111,-67.165009
"3116","20220520",-1438.224366759,"KLgK","55",0,17.980111,-67.165009
"3117","20220520",-1432.821959671,"KLgK","10",0,17.980111,-67.165009
"3118","20220520",-1426.403477856,"KLgK","1",0,17.980111,-67.165009
"3119","20220520",-1421.775531675,"KLgK","9",1,17.980111,-67.165009
"3120","20220520",-1416.263770633,"KLgK","15",0,17.980111,-67.165009
"3121","20220520",-1409.881903093,"KLgK","1",0,17.980111,-67.165009
"3122","20220520",-1399.094607684,"KLgK","4",0,17.980111,-67.165009
"3123","20220520",-1364.919778828,"KLgK","57",0,17.980111,-67.165009
"3124","20220520",-1358.669974311,"KLgK","10",0,17.980111,-67.165009
"3125","20220520",-1354.255649839,"KLgK","13",0,17.980111,-67.165009
"3126","20220520",-1348.015876626,"KLgK","4",0,17.980111,-67.165009
